No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
6083,2010,9,11,10,NA,11,27,1011,NW,14.75,0,0
6084,2010,9,11,11,NA,11,29,1010,NW,18.77,0,0
6085,2010,9,11,12,NA,11,31,1010,NW,22.79,0,0
6086,2010,9,11,13,NA,11,31,1009,NW,25.92,0,0
6087,2010,9,11,14,NA,12,31,1008,NE,1.79,0,0
6088,2010,9,11,15,NA,12,32,1008,cv,0.89,0,0
6089,2010,9,11,16,NA,11,32,1008,SE,3.13,0,0
6090,2010,9,11,17,NA,12,31,1008,SE,6.26,0,0
6091,2010,9,11,18,NA,14,28,1008,SE,8.05,0,0
6092,2010,9,11,19,NA,13,26,1008,SE,11.18,0,0
6093,2010,9,11,20,NA,14,23,1009,SE,12.97,0,0
6094,2010,9,11,21,NA,14,23,1010,SE,14.76,0,0
6095,2010,9,11,22,76,16,21,1010,SE,15.65,0,0
6096,2010,9,11,23,72,16,21,1010,cv,0.89,0,0
6097,2010,9,12,0,72,15,19,1010,NE,0.89,0,0
6098,2010,9,12,1,207,16,20,1010,SE,0.89,0,0
6099,2010,9,12,2,240,15,19,1010,NW,0.89,0,0
6100,2010,9,12,3,221,16,18,1010,NW,1.78,0,0
6101,2010,9,12,4,164,16,18,1010,NW,2.67,0,0
6102,2010,9,12,5,98,15,17,1011,NW,3.56,0,0
6103,2010,9,12,6,69,15,17,1011,NE,0.89,0,0
6104,2010,9,12,7,96,17,19,1012,NW,1.79,0,0
6105,2010,9,12,8,119,16,22,1012,NW,3.58,0,0
6106,2010,9,12,9,110,14,25,1012,NE,3.13,0,0
6107,2010,9,12,10,107,14,27,1012,NE,4.92,0,0
6108,2010,9,12,11,91,13,29,1012,NE,6.71,0,0
6109,2010,9,12,12,71,13,31,1011,cv,0.89,0,0
6110,2010,9,12,13,69,12,32,1011,cv,1.78,0,0
6111,2010,9,12,14,85,12,33,1010,SE,1.79,0,0
6112,2010,9,12,15,87,13,33,1009,SE,4.92,0,0
6113,2010,9,12,16,103,13,33,1009,SE,6.71,0,0
6114,2010,9,12,17,115,15,31,1009,SE,9.84,0,0
6115,2010,9,12,18,123,16,28,1009,SE,11.63,0,0
6116,2010,9,12,19,123,14,28,1009,SE,15.65,0,0
6117,2010,9,12,20,132,15,25,1010,SE,17.44,0,0
6118,2010,9,12,21,120,15,24,1010,SE,19.23,0,0
6119,2010,9,12,22,132,16,23,1011,SE,21.02,0,0
6120,2010,9,12,23,155,16,21,1011,NE,1.79,0,0
6121,2010,9,13,0,142,17,20,1011,cv,0.89,0,0
6122,2010,9,13,1,155,17,21,1011,cv,1.78,0,0
6123,2010,9,13,2,218,17,20,1012,cv,2.67,0,0
6124,2010,9,13,3,261,17,19,1012,NW,0.89,0,0
6125,2010,9,13,4,269,17,19,1012,NW,1.78,0,0
6126,2010,9,13,5,206,16,18,1012,cv,0.89,0,0
6127,2010,9,13,6,117,16,18,1012,NW,1.79,0,0
6128,2010,9,13,7,111,17,19,1013,NW,4.92,0,0
6129,2010,9,13,8,114,17,23,1013,NW,6.71,0,0
6130,2010,9,13,9,120,17,26,1013,cv,0.89,0,0
6131,2010,9,13,10,134,17,27,1013,cv,1.78,0,0
6132,2010,9,13,11,131,16,30,1013,cv,2.67,0,0
6133,2010,9,13,12,141,16,30,1012,cv,3.56,0,0
6134,2010,9,13,13,141,17,32,1011,cv,5.35,0,0
6135,2010,9,13,14,159,16,33,1011,cv,7.14,0,0
6136,2010,9,13,15,129,15,34,1010,SE,3.13,0,0
6137,2010,9,13,16,150,16,33,1010,SE,4.92,0,0
6138,2010,9,13,17,124,15,32,1010,SE,8.94,0,0
6139,2010,9,13,18,121,15,30,1010,SE,12.96,0,0
6140,2010,9,13,19,138,15,29,1010,SE,16.98,0,0
6141,2010,9,13,20,139,16,27,1011,SE,21,0,0
6142,2010,9,13,21,180,17,24,1012,SE,21.89,0,0
6143,2010,9,13,22,167,18,23,1012,SE,23.68,0,0
6144,2010,9,13,23,191,18,20,1012,NE,1.79,0,0
6145,2010,9,14,0,209,18,21,1012,cv,0.89,0,0
6146,2010,9,14,1,275,18,20,1013,cv,1.78,0,0
6147,2010,9,14,2,277,17,19,1013,cv,2.67,0,0
6148,2010,9,14,3,310,17,19,1013,NW,0.89,0,0
6149,2010,9,14,4,242,17,19,1013,NW,2.68,0,0
6150,2010,9,14,5,206,16,18,1013,NW,4.47,0,0
6151,2010,9,14,6,136,17,18,1014,NW,6.26,0,0
6152,2010,9,14,7,166,17,20,1014,NW,8.05,0,0
6153,2010,9,14,8,175,18,23,1014,NW,11.18,0,0
6154,2010,9,14,9,160,17,26,1014,NW,14.31,0,0
6155,2010,9,14,10,179,17,28,1015,NW,16.1,0,0
6156,2010,9,14,11,182,17,30,1014,cv,1.79,0,0
6157,2010,9,14,12,177,17,31,1014,cv,3.58,0,0
6158,2010,9,14,13,183,15,32,1013,SE,1.79,0,0
6159,2010,9,14,14,153,15,33,1012,SE,3.58,0,0
6160,2010,9,14,15,128,14,32,1012,SE,5.37,0,0
6161,2010,9,14,16,165,13,32,1012,SE,9.39,0,0
6162,2010,9,14,17,166,15,31,1012,SE,12.52,0,0
6163,2010,9,14,18,152,16,29,1012,SE,14.31,0,0
6164,2010,9,14,19,169,17,26,1012,SE,15.2,0,0
6165,2010,9,14,20,212,18,24,1012,SE,16.99,0,0
6166,2010,9,14,21,225,18,23,1013,SE,18.78,0,0
6167,2010,9,14,22,227,18,22,1013,SE,19.67,0,0
6168,2010,9,14,23,225,19,22,1013,cv,0.89,0,0
6169,2010,9,15,0,321,19,22,1013,SE,0.89,0,0
6170,2010,9,15,1,358,19,21,1013,cv,0.89,0,0
6171,2010,9,15,2,360,19,21,1012,SE,0.89,0,0
6172,2010,9,15,3,411,18,21,1012,NE,0.89,0,0
6173,2010,9,15,4,374,18,21,1012,NE,1.78,0,0
6174,2010,9,15,5,414,18,20,1012,cv,0.89,0,0
6175,2010,9,15,6,349,18,20,1013,cv,1.34,0,0
6176,2010,9,15,7,298,18,20,1013,cv,2.23,0,0
6177,2010,9,15,8,334,19,22,1013,cv,3.12,0,0
6178,2010,9,15,9,333,20,24,1013,cv,4.01,0,0
6179,2010,9,15,10,455,20,26,1013,SE,1.79,0,0
6180,2010,9,15,11,440,20,27,1012,SE,3.58,0,0
6181,2010,9,15,12,313,20,29,1011,SE,7.6,0,0
6182,2010,9,15,13,215,19,30,1010,SE,13.41,0,0
6183,2010,9,15,14,190,19,30,1010,SE,18.33,0,0
6184,2010,9,15,15,236,19,30,1009,SE,23.25,0,0
6185,2010,9,15,16,187,19,29,1009,SE,29.06,0,0
6186,2010,9,15,17,211,19,29,1009,SE,33.98,0,0
6187,2010,9,15,18,196,19,28,1009,SE,38,0,0
6188,2010,9,15,19,240,20,27,1010,SE,41.13,0,0
6189,2010,9,15,20,281,21,26,1010,SE,42.92,0,0
6190,2010,9,15,21,297,21,25,1010,SE,46.05,0,0
6191,2010,9,15,22,293,21,26,1010,SE,50.07,0,0
6192,2010,9,15,23,254,21,27,1010,SE,54.09,0,0
6193,2010,9,16,0,203,21,26,1010,SE,55.88,0,0
6194,2010,9,16,1,186,21,25,1010,SE,59.01,0,1
6195,2010,9,16,2,205,21,24,1010,SE,60.8,0,2
6196,2010,9,16,3,200,21,24,1010,SE,62.59,0,0
6197,2010,9,16,4,181,21,24,1010,SE,64.38,0,1
6198,2010,9,16,5,176,21,24,1010,SE,66.17,0,2
6199,2010,9,16,6,188,21,23,1010,SE,67.96,0,0
6200,2010,9,16,7,181,21,23,1011,SE,68.85,0,1
6201,2010,9,16,8,219,21,24,1011,SE,70.64,0,0
6202,2010,9,16,9,226,21,24,1011,SE,72.43,0,0
6203,2010,9,16,10,238,20,24,1012,SE,74.22,0,0
6204,2010,9,16,11,247,20,25,1011,SE,77.35,0,0
6205,2010,9,16,12,225,20,25,1011,SE,79.14,0,0
6206,2010,9,16,13,244,20,25,1011,SE,82.27,0,0
6207,2010,9,16,14,199,20,25,1010,SE,84.06,0,0
6208,2010,9,16,15,157,20,25,1010,SE,85.85,0,0
6209,2010,9,16,16,194,20,25,1009,SE,88.98,0,1
6210,2010,9,16,17,262,19,24,1009,SE,93,0,2
6211,2010,9,16,18,224,19,21,1010,SE,97.02,0,3
6212,2010,9,16,19,174,18,21,1010,SE,102.83,0,0
6213,2010,9,16,20,170,18,21,1011,SE,108.64,0,0
6214,2010,9,16,21,153,18,20,1011,SE,115.79,0,1
6215,2010,9,16,22,104,18,20,1011,SE,119.81,0,2
6216,2010,9,16,23,136,17,20,1010,SE,124.73,0,3
6217,2010,9,17,0,117,17,19,1010,SE,129.65,0,4
6218,2010,9,17,1,94,17,18,1010,SE,132.78,0,5
6219,2010,9,17,2,112,16,18,1010,SE,137.7,0,6
6220,2010,9,17,3,71,16,18,1010,SE,139.49,0,7
6221,2010,9,17,4,89,16,17,1010,SE,142.62,0,8
6222,2010,9,17,5,84,15,17,1010,SE,144.41,0,9
6223,2010,9,17,6,70,16,17,1011,NE,1.79,0,10
6224,2010,9,17,7,61,16,17,1011,cv,0.89,0,11
6225,2010,9,17,8,53,16,18,1012,SE,1.79,0,12
6226,2010,9,17,9,34,17,18,1012,cv,0.89,0,13
6227,2010,9,17,10,26,16,17,1013,NE,3.13,0,14
6228,2010,9,17,11,43,15,16,1013,NE,6.26,0,15
6229,2010,9,17,12,21,15,16,1013,NE,9.39,0,16
6230,2010,9,17,13,13,14,16,1013,NE,12.52,0,17
6231,2010,9,17,14,24,14,15,1013,NE,16.54,0,18
6232,2010,9,17,15,33,14,15,1013,NE,19.67,0,19
6233,2010,9,17,16,9,14,15,1014,NE,21.46,0,20
6234,2010,9,17,17,26,13,15,1014,SE,1.79,0,21
6235,2010,9,17,18,30,13,14,1014,NE,1.79,0,22
6236,2010,9,17,19,14,13,14,1014,cv,0.89,0,23
6237,2010,9,17,20,12,13,14,1015,cv,1.78,0,24
6238,2010,9,17,21,8,13,14,1015,NE,0.89,0,25
6239,2010,9,17,22,6,13,14,1015,NE,2.68,0,26
6240,2010,9,17,23,31,12,14,1015,NE,4.47,0,27
6241,2010,9,18,0,26,12,14,1015,NE,7.6,0,28
6242,2010,9,18,1,20,12,14,1015,NE,9.39,0,29
6243,2010,9,18,2,19,12,14,1014,cv,0.89,0,30
6244,2010,9,18,3,16,12,14,1014,cv,1.34,0,31
6245,2010,9,18,4,17,12,13,1014,NW,1.79,0,32
6246,2010,9,18,5,14,12,13,1014,NE,1.79,0,33
6247,2010,9,18,6,12,12,13,1014,NE,3.58,0,34
6248,2010,9,18,7,5,12,13,1015,NE,5.37,0,35
6249,2010,9,18,8,20,12,13,1015,NE,8.5,0,36
6250,2010,9,18,9,5,12,14,1015,NE,11.63,0,0
6251,2010,9,18,10,20,12,14,1016,NE,14.76,0,1
6252,2010,9,18,11,23,12,14,1015,NW,3.13,0,2
6253,2010,9,18,12,33,13,15,1015,NE,4.02,0,3
6254,2010,9,18,13,21,13,16,1015,NW,1.79,0,0
6255,2010,9,18,14,3,13,17,1014,NE,1.79,0,0
6256,2010,9,18,15,6,13,18,1014,SE,1.79,0,0
6257,2010,9,18,16,27,14,19,1014,SE,4.92,0,0
6258,2010,9,18,17,23,14,18,1014,SE,8.05,0,0
6259,2010,9,18,18,35,13,17,1014,SE,11.18,0,0
6260,2010,9,18,19,48,13,16,1015,cv,0.89,0,0
6261,2010,9,18,20,54,13,16,1015,cv,1.78,0,0
6262,2010,9,18,21,44,14,15,1016,SE,1.79,0,0
6263,2010,9,18,22,44,14,16,1015,SE,4.92,0,0
6264,2010,9,18,23,24,14,16,1016,SE,6.71,0,0
6265,2010,9,19,0,34,14,16,1015,SE,8.5,0,1
6266,2010,9,19,1,45,14,15,1015,NE,1.79,0,2
6267,2010,9,19,2,54,14,15,1015,NE,2.68,0,3
6268,2010,9,19,3,55,14,15,1014,SE,0.89,0,0
6269,2010,9,19,4,55,13,15,1014,NE,1.79,0,0
6270,2010,9,19,5,55,14,15,1014,NW,1.79,0,0
6271,2010,9,19,6,55,14,15,1014,NW,3.58,0,0
6272,2010,9,19,7,84,15,16,1014,NW,5.37,0,0
6273,2010,9,19,8,106,15,17,1014,NW,8.5,0,0
6274,2010,9,19,9,73,15,19,1015,NW,10.29,0,0
6275,2010,9,19,10,87,15,20,1015,NW,12.08,0,0
6276,2010,9,19,11,118,15,20,1014,cv,0.89,0,0
6277,2010,9,19,12,138,15,21,1014,NW,1.79,0,0
6278,2010,9,19,13,118,14,24,1012,cv,1.79,0,0
6279,2010,9,19,14,79,13,25,1012,SE,3.13,0,0
6280,2010,9,19,15,70,13,24,1011,SE,4.92,0,0
6281,2010,9,19,16,49,13,24,1011,SE,8.05,0,0
6282,2010,9,19,17,37,13,23,1011,SE,12.07,0,0
6283,2010,9,19,18,47,12,22,1010,SE,15.2,0,0
6284,2010,9,19,19,NA,12,22,1011,SE,16.99,0,0
6285,2010,9,19,20,NA,14,20,1011,cv,0.89,0,0
6286,2010,9,19,21,NA,14,20,1011,cv,1.78,0,0
6287,2010,9,19,22,NA,15,18,1011,cv,2.67,0,0
6288,2010,9,19,23,NA,15,20,1011,SE,1.79,0,0
6289,2010,9,20,0,84,15,18,1011,SE,3.58,0,0
6290,2010,9,20,1,91,15,17,1011,SE,4.47,0,0
6291,2010,9,20,2,82,16,17,1011,SE,5.36,0,0
6292,2010,9,20,3,76,15,17,1011,NW,1.79,0,0
6293,2010,9,20,4,129,15,17,1011,cv,0.89,0,0
6294,2010,9,20,5,147,15,17,1011,cv,1.78,0,0
6295,2010,9,20,6,115,15,16,1011,NE,0.89,0,0
6296,2010,9,20,7,121,15,17,1012,NW,1.79,0,0
6297,2010,9,20,8,109,15,18,1012,NW,3.58,0,0
6298,2010,9,20,9,99,15,19,1013,NW,5.37,0,0
6299,2010,9,20,10,121,15,19,1013,NW,7.16,0,0
6300,2010,9,20,11,119,15,19,1013,NW,8.95,0,0
6301,2010,9,20,12,124,15,19,1013,NW,10.74,0,1
6302,2010,9,20,13,143,15,19,1012,NW,13.87,0,0
6303,2010,9,20,14,128,15,19,1012,NE,1.79,0,1
6304,2010,9,20,15,106,15,19,1012,NW,3.13,0,0
6305,2010,9,20,16,101,16,19,1012,NE,4.92,0,0
6306,2010,9,20,17,57,15,18,1012,NE,8.05,0,0
6307,2010,9,20,18,48,15,18,1013,NE,12.07,0,0
6308,2010,9,20,19,34,15,17,1013,NE,13.86,0,1
6309,2010,9,20,20,35,15,17,1014,NE,15.65,0,2
6310,2010,9,20,21,52,15,16,1015,NE,18.78,0,3
6311,2010,9,20,22,56,15,16,1014,NE,22.8,0,4
6312,2010,9,20,23,49,15,16,1014,NE,25.93,0,5
6313,2010,9,21,0,28,15,16,1015,NE,29.06,0,6
6314,2010,9,21,1,20,14,15,1014,NE,34.87,0,7
6315,2010,9,21,2,11,13,15,1015,NE,42.92,0,8
6316,2010,9,21,3,1,13,14,1015,NE,48.73,0,9
6317,2010,9,21,4,4,12,13,1016,NE,55.88,0,10
6318,2010,9,21,5,NA,11,13,1018,NE,61.69,0,11
6319,2010,9,21,6,NA,11,13,1018,NE,67.5,0,0
6320,2010,9,21,7,NA,11,13,1020,NW,4.02,0,1
6321,2010,9,21,8,NA,11,13,1020,NE,3.13,0,2
6322,2010,9,21,9,NA,11,14,1021,NW,1.79,0,3
6323,2010,9,21,10,NA,10,14,1022,NE,3.13,0,4
6324,2010,9,21,11,NA,11,14,1023,NW,4.02,0,5
6325,2010,9,21,12,NA,11,13,1023,NW,8.04,0,6
6326,2010,9,21,13,NA,11,15,1023,NE,3.13,0,0
6327,2010,9,21,14,NA,10,17,1022,NE,6.26,0,0
6328,2010,9,21,15,NA,10,18,1022,NE,9.39,0,0
6329,2010,9,21,16,NA,10,17,1022,SE,3.13,0,0
6330,2010,9,21,17,NA,10,17,1023,cv,0.45,0,0
6331,2010,9,21,18,NA,10,17,1023,SE,3.13,0,0
6332,2010,9,21,19,NA,10,16,1023,SE,4.92,0,0
6333,2010,9,21,20,NA,10,16,1024,SE,8.05,0,0
6334,2010,9,21,21,NA,11,15,1024,NW,1.79,0,0
6335,2010,9,21,22,NA,11,13,1025,NE,0.89,0,0
6336,2010,9,21,23,NA,11,14,1025,NW,3.13,0,0
6337,2010,9,22,0,NA,11,13,1025,NW,6.26,0,0
6338,2010,9,22,1,NA,9,10,1025,NW,8.05,0,0
6339,2010,9,22,2,NA,10,11,1025,NW,9.84,0,0
6340,2010,9,22,3,NA,8,9,1025,NW,12.97,0,0
6341,2010,9,22,4,NA,6,8,1025,NW,16.1,0,0
6342,2010,9,22,5,NA,7,8,1025,NW,17.89,0,0
6343,2010,9,22,6,NA,6,7,1026,NW,18.78,0,0
6344,2010,9,22,7,NA,8,10,1026,NE,0.89,0,0
6345,2010,9,22,8,NA,5,14,1026,NE,2.68,0,0
6346,2010,9,22,9,NA,2,16,1026,NW,1.79,0,0
6347,2010,9,22,10,NA,3,18,1026,NE,1.79,0,0
6348,2010,9,22,11,NA,-2,19,1025,NW,5.81,0,0
6349,2010,9,22,12,NA,-2,20,1024,NW,9.83,0,0
6350,2010,9,22,13,NA,-3,21,1023,NW,13.85,0,0
6351,2010,9,22,14,NA,-3,22,1021,NW,18.77,0,0
6352,2010,9,22,15,NA,-3,22,1020,SE,4.92,0,0
6353,2010,9,22,16,NA,-3,22,1020,NW,4.02,0,0
6354,2010,9,22,17,NA,0,22,1019,SE,4.92,0,0
6355,2010,9,22,18,NA,1,19,1019,SE,8.94,0,0
6356,2010,9,22,19,NA,3,17,1020,SE,12.96,0,0
6357,2010,9,22,20,NA,5,16,1020,SE,16.09,0,0
6358,2010,9,22,21,NA,4,17,1020,SE,20.11,0,0
6359,2010,9,22,22,NA,7,13,1020,cv,0.89,0,0
6360,2010,9,22,23,NA,8,11,1020,SE,0.89,0,0
6361,2010,9,23,0,NA,8,10,1020,cv,0.89,0,0
6362,2010,9,23,1,NA,7,9,1020,NW,1.79,0,0
6363,2010,9,23,2,NA,8,10,1020,NW,2.68,0,0
6364,2010,9,23,3,NA,7,9,1020,NW,4.47,0,0
6365,2010,9,23,4,NA,7,10,1020,NW,8.49,0,0
6366,2010,9,23,5,NA,7,9,1020,NW,11.62,0,0
6367,2010,9,23,6,NA,7,9,1020,NW,13.41,0,0
6368,2010,9,23,7,NA,7,11,1020,NW,16.54,0,0
6369,2010,9,23,8,NA,8,15,1020,NW,19.67,0,0
6370,2010,9,23,9,NA,7,18,1020,NW,23.69,0,0
6371,2010,9,23,10,NA,8,20,1020,NE,1.79,0,0
6372,2010,9,23,11,NA,8,22,1020,NW,1.79,0,0
6373,2010,9,23,12,NA,6,24,1019,cv,0.89,0,0
6374,2010,9,23,13,NA,4,24,1018,cv,1.78,0,0
6375,2010,9,23,14,NA,4,25,1017,SE,3.13,0,0
6376,2010,9,23,15,NA,8,25,1017,SE,7.15,0,0
6377,2010,9,23,16,NA,7,25,1016,SE,11.17,0,0
6378,2010,9,23,17,NA,7,23,1016,SE,14.3,0,0
6379,2010,9,23,18,NA,9,21,1016,SE,17.43,0,0
6380,2010,9,23,19,NA,10,18,1017,SE,20.56,0,0
6381,2010,9,23,20,NA,10,17,1017,SE,24.58,0,0
6382,2010,9,23,21,NA,10,16,1018,SE,26.37,0,0
6383,2010,9,23,22,NA,11,15,1018,SE,29.5,0,0
6384,2010,9,23,23,NA,11,14,1018,SE,31.29,0,0
6385,2010,9,24,0,NA,10,13,1018,NE,0.89,0,0
6386,2010,9,24,1,NA,10,12,1019,NW,1.79,0,0
6387,2010,9,24,2,NA,11,13,1019,NW,3.58,0,0
6388,2010,9,24,3,NA,10,12,1019,NE,0.89,0,0
6389,2010,9,24,4,NA,10,12,1018,cv,0.89,0,0
6390,2010,9,24,5,NA,10,11,1018,cv,1.78,0,0
6391,2010,9,24,6,NA,10,12,1018,cv,2.67,0,0
6392,2010,9,24,7,NA,11,12,1019,NE,0.89,0,0
6393,2010,9,24,8,NA,13,15,1019,NW,1.79,0,0
6394,2010,9,24,9,NA,12,17,1019,NW,3.58,0,0
6395,2010,9,24,10,NA,12,18,1019,cv,1.79,0,0
6396,2010,9,24,11,NA,12,20,1018,cv,3.58,0,0
6397,2010,9,24,12,NA,13,21,1017,SE,1.79,0,0
6398,2010,9,24,13,NA,12,22,1016,SE,3.58,0,0
6399,2010,9,24,14,NA,8,24,1015,cv,4.92,0,0
6400,2010,9,24,15,NA,8,25,1015,SE,4.92,0,0
6401,2010,9,24,16,NA,10,24,1015,SE,8.94,0,0
6402,2010,9,24,17,NA,9,23,1015,SE,12.96,0,0
6403,2010,9,24,18,NA,9,21,1015,SE,16.98,0,0
6404,2010,9,24,19,NA,9,19,1015,SE,18.77,0,0
6405,2010,9,24,20,NA,9,18,1016,SE,21.9,0,0
6406,2010,9,24,21,NA,7,18,1016,SE,25.92,0,0
6407,2010,9,24,22,NA,7,17,1017,SE,29.94,0,0
6408,2010,9,24,23,NA,8,16,1017,SE,33.07,0,0
6409,2010,9,25,0,NA,8,16,1017,SE,36.2,0,0
6410,2010,9,25,1,NA,9,14,1017,SE,37.99,0,0
6411,2010,9,25,2,NA,9,13,1017,SE,39.78,0,0
6412,2010,9,25,3,NA,9,12,1017,SE,40.67,0,0
6413,2010,9,25,4,NA,9,11,1016,cv,0.89,0,0
6414,2010,9,25,5,NA,9,11,1017,cv,1.78,0,0
6415,2010,9,25,6,NA,9,11,1016,cv,2.67,0,0
6416,2010,9,25,7,NA,11,12,1017,cv,3.56,0,0
6417,2010,9,25,8,NA,11,13,1017,SE,0.89,0,0
6418,2010,9,25,9,NA,12,15,1017,cv,0.89,0,0
6419,2010,9,25,10,NA,12,17,1017,SE,1.79,0,0
6420,2010,9,25,11,NA,12,19,1017,SE,3.58,0,0
6421,2010,9,25,12,NA,12,19,1016,SE,6.71,0,0
6422,2010,9,25,13,NA,12,20,1015,SE,10.73,0,0
6423,2010,9,25,14,NA,13,21,1014,SE,12.52,0,0
6424,2010,9,25,15,NA,12,22,1014,SE,17.44,0,0
6425,2010,9,25,16,NA,12,21,1013,SE,21.46,0,0
6426,2010,9,25,17,NA,12,21,1013,SE,25.48,0,0
6427,2010,9,25,18,NA,12,19,1013,SE,29.5,0,0
6428,2010,9,25,19,NA,13,17,1015,cv,0.89,0,0
6429,2010,9,25,20,NA,13,19,1016,NE,3.13,0,0
6430,2010,9,25,21,NA,14,17,1016,SE,4.02,0,1
6431,2010,9,25,22,NA,14,16,1016,NE,0.89,0,0
6432,2010,9,25,23,NA,14,16,1016,NE,1.78,0,0
6433,2010,9,26,0,NA,13,14,1017,cv,0.89,0,0
6434,2010,9,26,1,NA,14,15,1017,cv,1.34,0,0
6435,2010,9,26,2,NA,13,14,1017,NW,1.79,0,0
6436,2010,9,26,3,NA,14,15,1017,NW,3.58,0,0
6437,2010,9,26,4,NA,14,15,1018,NW,4.47,0,0
6438,2010,9,26,5,NA,13,14,1018,NW,7.6,0,0
6439,2010,9,26,6,NA,12,13,1019,NW,9.39,0,0
6440,2010,9,26,7,NA,11,12,1019,NE,1.79,0,0
6441,2010,9,26,8,NA,13,14,1020,cv,0.89,0,0
6442,2010,9,26,9,NA,9,18,1020,cv,1.78,0,0
6443,2010,9,26,10,NA,3,20,1020,NW,3.13,0,0
6444,2010,9,26,11,NA,0,22,1019,NW,6.26,0,0
6445,2010,9,26,12,NA,2,23,1019,NW,8.05,0,0
6446,2010,9,26,13,NA,0,24,1018,NW,12.07,0,0
6447,2010,9,26,14,NA,-1,24,1017,NW,16.09,0,0
6448,2010,9,26,15,NA,-1,24,1016,cv,1.79,0,0
6449,2010,9,26,16,NA,-2,24,1015,NW,3.13,0,0
6450,2010,9,26,17,NA,-2,24,1015,SE,1.79,0,0
6451,2010,9,26,18,NA,2,21,1015,SE,6.71,0,0
6452,2010,9,26,19,NA,4,17,1015,SE,9.84,0,0
6453,2010,9,26,20,NA,6,16,1015,SE,12.97,0,0
6454,2010,9,26,21,NA,6,16,1015,SE,16.1,0,0
6455,2010,9,26,22,NA,7,15,1015,SE,17.89,0,0
6456,2010,9,26,23,NA,8,18,1015,SE,21.02,0,0
6457,2010,9,27,0,NA,8,15,1014,SE,24.15,0,0
6458,2010,9,27,1,NA,9,14,1014,SE,27.28,0,0
6459,2010,9,27,2,NA,9,11,1014,NW,3.13,0,0
6460,2010,9,27,3,NA,9,10,1014,NW,4.92,0,0
6461,2010,9,27,4,NA,8,10,1014,NW,8.05,0,0
6462,2010,9,27,5,NA,8,11,1015,cv,0.89,0,0
6463,2010,9,27,6,NA,8,11,1015,cv,1.78,0,0
6464,2010,9,27,7,NA,8,12,1016,NE,1.79,0,0
6465,2010,9,27,8,NA,1,18,1016,NW,8.05,0,0
6466,2010,9,27,9,NA,1,19,1017,NW,16.1,0,0
6467,2010,9,27,10,NA,-2,20,1017,NW,24.15,0,0
6468,2010,9,27,11,NA,-1,21,1017,NW,29.07,0,0
6469,2010,9,27,12,NA,-3,21,1017,NW,37.12,0,0
6470,2010,9,27,13,NA,-3,21,1016,NW,45.17,0,0
6471,2010,9,27,14,NA,-3,22,1016,NW,53.22,0,0
6472,2010,9,27,15,NA,-4,22,1016,NW,61.27,0,0
6473,2010,9,27,16,45,-4,22,1016,NW,70.21,0,0
6474,2010,9,27,17,NA,-4,21,1016,NW,79.15,0,0
6475,2010,9,27,18,NA,-4,20,1017,NW,86.3,0,0
6476,2010,9,27,19,NA,-3,19,1018,NW,92.11,0,0
6477,2010,9,27,20,NA,-2,18,1019,NW,97.03,0,0
6478,2010,9,27,21,NA,-2,16,1020,NW,101.95,0,0
6479,2010,9,27,22,NA,-4,17,1021,NW,110.89,0,0
6480,2010,9,27,23,NA,-4,16,1022,NW,118.94,0,0
6481,2010,9,28,0,NA,-4,14,1023,NW,123.86,0,0
6482,2010,9,28,1,NA,-2,12,1023,NW,125.65,0,0
6483,2010,9,28,2,NA,-3,13,1024,NW,129.67,0,0
6484,2010,9,28,3,NA,-1,9,1024,NW,132.8,0,0
6485,2010,9,28,4,NA,0,10,1025,NE,1.79,0,0
6486,2010,9,28,5,NA,0,10,1026,NE,4.92,0,0
6487,2010,9,28,6,NA,-1,10,1027,NE,8.94,0,0
6488,2010,9,28,7,NA,0,11,1028,NE,13.86,0,0
6489,2010,9,28,8,NA,-1,12,1028,NE,19.67,0,0
6490,2010,9,28,9,NA,-1,14,1028,NE,24.59,0,0
6491,2010,9,28,10,NA,-1,15,1028,NE,28.61,0,0
6492,2010,9,28,11,NA,-1,16,1027,NW,4.02,0,0
6493,2010,9,28,12,NA,0,17,1026,NE,3.13,0,0
6494,2010,9,28,13,NA,-2,18,1025,cv,1.79,0,0
6495,2010,9,28,14,NA,-2,19,1024,SE,1.79,0,0
6496,2010,9,28,15,NA,-1,19,1023,cv,0.89,0,0
6497,2010,9,28,16,NA,-2,19,1023,SE,3.13,0,0
6498,2010,9,28,17,NA,-3,18,1023,SE,6.26,0,0
6499,2010,9,28,18,NA,0,15,1023,SE,9.39,0,0
6500,2010,9,28,19,NA,2,12,1024,SE,11.18,0,0
6501,2010,9,28,20,NA,3,12,1024,SE,12.07,0,0
6502,2010,9,28,21,NA,5,10,1024,cv,0.89,0,0
6503,2010,9,28,22,NA,6,9,1024,cv,1.78,0,0
6504,2010,9,28,23,NA,5,8,1024,cv,2.67,0,0
6505,2010,9,29,0,NA,5,8,1024,cv,3.56,0,0
6506,2010,9,29,1,NA,5,8,1024,cv,4.45,0,0
6507,2010,9,29,2,NA,5,7,1024,NE,0.89,0,0
6508,2010,9,29,3,NA,5,7,1024,NE,1.78,0,0
6509,2010,9,29,4,NA,5,7,1023,cv,0.45,0,0
6510,2010,9,29,5,NA,5,6,1023,cv,0.9,0,0
